level_date,rows,median_abs_distance,mean_abs_distance,max_abs_distance,pct_within_1,pct_within_2,pct_within_3,pct_within_5,pct_within_10,dominant_anchor_family,prior_range_fraction_count,prior_hlc_count,box_internal_count,box_edge_count,full_anchor_sequence,full_family_sequence,full_side_sequence,focus_l4_l7_anchor_sequence,focus_l4_l7_family_sequence,focus_l4_l7_median_abs_distance,focus_l4_l7_pct_within_3,focus_l4_l7_pct_within_5,sequence_template_type,full_anchor_sequence_hash,full_family_sequence_hash,focus_l4_l7_anchor_sequence_hash,focus_l4_l7_family_sequence_hash,focus_family_template_key,focus_family_template_type,focus_family_template_score,focus_family_template_date_count
2025-10-30,13,4.39875,3.825932,6.3425,15.384615,23.076923,30.769231,53.846154,100.0,green_box_quarter,1,0,9,3,L1=green_box_quarter::green_box_4_75pct | L2=green_box_quarter::green_box_4_25pct | L3=green_box_edge::green_edge_3 | L4=green_box_midline::green_mid_3 | L5=green_box_edge::green_edge_2 | L6=green_box_midline::green_mid_2 | L7=prior_range_fraction::prev_range_0.666667 | L8=green_box_quarter::green_box_1_75pct | L9=green_box_quarter::green_box_1_25pct | L10=red_box_quarter::red_box_2_75pct | L11=red_box_quarter::red_box_3_25pct | L12=red_box_quarter::red_box_3_75pct | L13=red_box_edge::red_edge_3,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=green_box_midline | L5=green_box_edge | L6=green_box_midline | L7=prior_range_fraction | L8=green_box_quarter | L9=green_box_quarter | L10=red_box_quarter | L11=red_box_quarter | L12=red_box_quarter | L13=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=green | L6=green | L7=neutral | L8=green | L9=green | L10=red | L11=red | L12=red | L13=red,L4=green_box_midline::green_mid_3 | L5=green_box_edge::green_edge_2 | L6=green_box_midline::green_mid_2 | L7=prior_range_fraction::prev_range_0.666667,L4=green_box_midline | L5=green_box_edge | L6=green_box_midline | L7=prior_range_fraction,1.786686,50.0,75.0,BOX_INTERNAL_TEMPLATE,b80ca12147,a37822110d,3270bdbe1d,3d070fa3a1,,,,
2025-10-31,10,2.50693,3.492719,7.33125,20.0,50.0,50.0,60.0,100.0,green_box_edge,2,1,5,2,L1=green_box_quarter::green_box_4_25pct | L2=green_box_edge::green_edge_3 | L3=green_box_midline::green_mid_3 | L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_hlc::previous_pivot_hlc3 | L7=prior_range_fraction::prev_range_0.382 | L8=prior_range_fraction::prev_range_0.125 | L9=red_box_quarter::red_box_2_75pct | L10=red_box_quarter::red_box_3_25pct,L1=green_box_quarter | L2=green_box_edge | L3=green_box_midline | L4=green_box_edge | L5=green_box_midline | L6=prior_hlc | L7=prior_range_fraction | L8=prior_range_fraction | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=neutral | L8=neutral | L9=red | L10=red,L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_hlc::previous_pivot_hlc3 | L7=prior_range_fraction::prev_range_0.382,L4=green_box_edge | L5=green_box_midline | L6=prior_hlc | L7=prior_range_fraction,1.54568,75.0,100.0,BOX_INTERNAL_TEMPLATE,640b42a56b,2183b355f9,757c3a187b,99b4d23601,,,,
2025-11-03,11,2.77375,2.954091,6.36125,27.272727,36.363636,54.545455,81.818182,100.0,green_box_edge,0,1,6,4,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_1_75pct | L6=green_box_quarter::green_box_1_25pct | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_edge::red_edge_3 | L10=red_box_midline::red_mid_4 | L11=red_box_edge::red_edge_4,L1=green_box_edge | L2=green_box_midline | L3=green_box_edge | L4=prior_hlc | L5=green_box_quarter | L6=green_box_quarter | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge | L10=red_box_midline | L11=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=green | L7=red | L8=red | L9=red | L10=red | L11=red,L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_1_75pct | L6=green_box_quarter::green_box_1_25pct | L7=red_box_quarter::red_box_2_75pct,L4=prior_hlc | L5=green_box_quarter | L6=green_box_quarter | L7=red_box_quarter,2.37625,75.0,100.0,BOX_INTERNAL_TEMPLATE,6957e62815,428acfecea,080167161a,f27500b0d9,,,,
2025-11-04,10,1.7125,2.22875,4.6,20.0,60.0,60.0,100.0,100.0,red_box_quarter,1,0,7,2,L1=green_box_quarter::green_box_4_25pct | L2=green_box_quarter::green_box_3_75pct | L3=green_box_edge::green_edge_2 | L4=green_box_midline::green_mid_2 | L5=green_box_edge::green_edge_1 | L6=prior_range_fraction::prev_range_0.25 | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_quarter::red_box_3_75pct | L10=red_box_quarter::red_box_4_25pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=green_box_midline::green_mid_2 | L5=green_box_edge::green_edge_1 | L6=prior_range_fraction::prev_range_0.25 | L7=red_box_quarter::red_box_2_75pct,L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=red_box_quarter,1.1375,75.0,100.0,BOX_INTERNAL_TEMPLATE,e5a615cab6,458f7ff73c,10f7130a47,d483f861d5,T_focus_l4_l7_family_d483f861,BOX_INTERNAL_TEMPLATE,72.977431,2.0
2025-11-05,8,3.0075,3.024352,4.53625,0.0,12.5,50.0,100.0,100.0,red_box_quarter,1,1,5,1,L1=green_box_midline::green_mid_3 | L2=green_box_edge::green_edge_2 | L3=prior_hlc::previous_high | L4=prior_range_fraction::prev_range_0.618 | L5=green_box_quarter::green_box_1_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct | L8=red_box_quarter::red_box_3_75pct,L1=green_box_midline | L2=green_box_edge | L3=prior_hlc | L4=prior_range_fraction | L5=green_box_quarter | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter,L1=green | L2=green | L3=neutral | L4=neutral | L5=green | L6=red | L7=red | L8=red,L4=prior_range_fraction::prev_range_0.618 | L5=green_box_quarter::green_box_1_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct,L4=prior_range_fraction | L5=green_box_quarter | L6=red_box_quarter | L7=red_box_quarter,2.881785,50.0,100.0,BOX_INTERNAL_TEMPLATE,1527844926,eee62bbcfc,bbf3ff9f40,8e5a64784c,T_focus_l4_l7_family_8e5a6478,BOX_INTERNAL_TEMPLATE,68.175,2.0
2025-11-06,10,1.925,2.556081,5.66,0.0,50.0,80.0,80.0,100.0,green_box_quarter,1,0,7,2,L1=green_box_quarter::green_box_4_75pct | L2=green_box_quarter::green_box_4_25pct | L3=green_box_quarter::green_box_3_75pct | L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.666667 | L7=red_box_edge::red_edge_1 | L8=red_box_midline::red_mid_2 | L9=red_box_quarter::red_box_3_25pct | L10=red_box_quarter::red_box_3_75pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_edge | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge | L8=red_box_midline | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.666667 | L7=red_box_edge::red_edge_1,L4=green_box_edge | L5=green_box_midline | L6=prior_range_fraction | L7=red_box_edge,1.474156,75.0,75.0,BOX_INTERNAL_TEMPLATE,14a0d0e776,bafbd32360,0c7022aefb,0dc2361b1d,,,,
2025-11-07,8,2.226875,2.470469,5.20125,25.0,37.5,62.5,87.5,100.0,red_box_quarter,0,1,5,2,L1=green_box_midline::green_mid_3 | L2=green_box_edge::green_edge_2 | L3=prior_hlc::previous_high | L4=green_box_quarter::green_box_1_75pct | L5=red_box_quarter::red_box_2_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_midline::red_mid_3 | L8=red_box_edge::red_edge_3,L1=green_box_midline | L2=green_box_edge | L3=prior_hlc | L4=green_box_quarter | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_midline | L8=red_box_edge,L1=green | L2=green | L3=neutral | L4=green | L5=red | L6=red | L7=red | L8=red,L4=green_box_quarter::green_box_1_75pct | L5=red_box_quarter::red_box_2_25pct | L6=red_box_quarter::red_box_2_75pct | L7=red_box_midline::red_mid_3,L4=green_box_quarter | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_midline,2.708125,50.0,75.0,BOX_INTERNAL_TEMPLATE,207df85fd4,8a3d99ed1a,aaa11fa368,11d6a1d82e,,,,
2025-11-10,9,2.8575,2.610233,4.8125,22.222222,44.444444,55.555556,100.0,100.0,red_box_midline,1,0,6,2,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_quarter::green_box_2_75pct | L4=red_box_quarter::red_box_1_25pct | L5=prior_range_fraction::prev_range_0.333333 | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2 | L8=red_box_midline::red_mid_3 | L9=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_midline | L3=green_box_quarter | L4=red_box_quarter | L5=prior_range_fraction | L6=red_box_midline | L7=red_box_edge | L8=red_box_midline | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=red | L5=neutral | L6=red | L7=red | L8=red | L9=red,L4=red_box_quarter::red_box_1_25pct | L5=prior_range_fraction::prev_range_0.333333 | L6=red_box_midline::red_mid_2 | L7=red_box_edge::red_edge_2,L4=red_box_quarter | L5=prior_range_fraction | L6=red_box_midline | L7=red_box_edge,0.990625,100.0,100.0,BOX_INTERNAL_TEMPLATE,63a50cdace,64b13d506c,07dd90f81d,c78e660f21,,,,
2025-11-11,10,2.88125,3.205462,8.3575,30.0,50.0,50.0,80.0,100.0,green_box_quarter,3,0,7,0,L1=green_box_quarter::green_box_4_25pct | L2=green_box_quarter::green_box_3_75pct | L3=green_box_midline::green_mid_3 | L4=green_box_quarter::green_box_3_25pct | L5=green_box_quarter::green_box_2_75pct | L6=red_box_quarter::red_box_1_25pct | L7=prior_range_fraction::prev_range_0.618 | L8=prior_range_fraction::prev_range_0.333333 | L9=prior_range_fraction::prev_range_0.125 | L10=red_box_quarter::red_box_2_75pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_midline | L4=green_box_quarter | L5=green_box_quarter | L6=red_box_quarter | L7=prior_range_fraction | L8=prior_range_fraction | L9=prior_range_fraction | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=red | L7=neutral | L8=neutral | L9=neutral | L10=red,L4=green_box_quarter::green_box_3_25pct | L5=green_box_quarter::green_box_2_75pct | L6=red_box_quarter::red_box_1_25pct | L7=prior_range_fraction::prev_range_0.618,L4=green_box_quarter | L5=green_box_quarter | L6=red_box_quarter | L7=prior_range_fraction,3.99733,25.0,75.0,BOX_INTERNAL_TEMPLATE,59a78e3d62,2161ea4884,4140b8f420,a30bb2bf5a,T_focus_l4_l7_family_a30bb2bf,BOX_INTERNAL_TEMPLATE,62.173437,2.0
2025-11-12,8,1.25125,1.578034,4.5775,50.0,62.5,87.5,100.0,100.0,red_box_quarter,1,0,5,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_edge::green_edge_2 | L3=green_box_midline::green_mid_2 | L4=prior_range_fraction::prev_range_0.618 | L5=red_box_quarter::red_box_2_25pct | L6=red_box_edge::red_edge_2 | L7=red_box_quarter::red_box_3_75pct | L8=red_box_midline::red_mid_4,L1=green_box_quarter | L2=green_box_edge | L3=green_box_midline | L4=prior_range_fraction | L5=red_box_quarter | L6=red_box_edge | L7=red_box_quarter | L8=red_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=red | L7=red | L8=red,L4=prior_range_fraction::prev_range_0.618 | L5=red_box_quarter::red_box_2_25pct | L6=red_box_edge::red_edge_2 | L7=red_box_quarter::red_box_3_75pct,L4=prior_range_fraction | L5=red_box_quarter | L6=red_box_edge | L7=red_box_quarter,0.934635,100.0,100.0,BOX_INTERNAL_TEMPLATE,ccef6c1d80,b0589ac813,f728ba638c,7059d31b5a,,,,
2025-11-13,10,4.30506,4.243512,8.56,20.0,30.0,40.0,60.0,100.0,green_box_edge,1,1,6,2,L1=green_box_edge::green_edge_3 | L2=green_box_quarter::green_box_3_75pct | L3=green_box_quarter::green_box_3_25pct | L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=red_box_midline::red_mid_1 | L7=prior_range_fraction::prev_range_0.382 | L8=red_box_quarter::red_box_2_25pct | L9=prior_hlc::previous_low | L10=red_box_quarter::red_box_3_25pct,L1=green_box_edge | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_edge | L5=green_box_midline | L6=red_box_midline | L7=prior_range_fraction | L8=red_box_quarter | L9=prior_hlc | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=red | L7=neutral | L8=red | L9=neutral | L10=red,L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=red_box_midline::red_mid_1 | L7=prior_range_fraction::prev_range_0.382,L4=green_box_edge | L5=green_box_midline | L6=red_box_midline | L7=prior_range_fraction,2.85256,50.0,75.0,BOX_INTERNAL_TEMPLATE,65e5393ce2,85486ea35c,9f0909108c,9f7deac131,T_focus_l4_l7_family_9f7deac1,BOX_INTERNAL_TEMPLATE,52.387425,2.0
2025-11-14,11,4.21,3.6548,6.44,18.181818,27.272727,27.272727,63.636364,100.0,green_box_midline,1,1,7,2,L1=green_box_midline::green_mid_4 | L2=green_box_edge::green_edge_3 | L3=green_box_midline::green_mid_3 | L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.618 | L7=green_box_midline::green_mid_1 | L8=prior_hlc::previous_low | L9=red_box_quarter::red_box_3_25pct | L10=red_box_quarter::red_box_3_75pct | L11=red_box_quarter::red_box_4_25pct,L1=green_box_midline | L2=green_box_edge | L3=green_box_midline | L4=green_box_edge | L5=green_box_midline | L6=prior_range_fraction | L7=green_box_midline | L8=prior_hlc | L9=red_box_quarter | L10=red_box_quarter | L11=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=green | L8=neutral | L9=red | L10=red | L11=red,L4=green_box_edge::green_edge_2 | L5=green_box_midline::green_mid_2 | L6=prior_range_fraction::prev_range_0.618 | L7=green_box_midline::green_mid_1,L4=green_box_edge | L5=green_box_midline | L6=prior_range_fraction | L7=green_box_midline,2.3464,50.0,100.0,BOX_INTERNAL_TEMPLATE,47e95c39dc,a1a3bb5d69,e3118116d2,480a8b0a9f,,,,
2025-11-17,9,3.82036,4.469484,12.295,33.333333,33.333333,44.444444,66.666667,88.888889,green_box_quarter,2,1,5,1,L1=green_box_quarter::green_box_2_75pct | L2=red_box_quarter::red_box_1_25pct | L3=prior_range_fraction::prev_range_0.618 | L4=green_box_quarter::green_box_1_75pct | L5=prior_range_fraction::prev_range_0.25 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3,L1=green_box_quarter | L2=red_box_quarter | L3=prior_range_fraction | L4=green_box_quarter | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge | L8=red_box_quarter | L9=red_box_midline,L1=green | L2=red | L3=neutral | L4=green | L5=neutral | L6=neutral | L7=red | L8=red | L9=red,L4=green_box_quarter::green_box_1_75pct | L5=prior_range_fraction::prev_range_0.25 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=green_box_quarter | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge,3.9325,50.0,50.0,BOX_INTERNAL_TEMPLATE,7f98624afd,2bf3fcd53f,11561088fc,3eaa2a1a81,T_focus_l4_l7_family_3eaa2a1a,BOX_INTERNAL_TEMPLATE,55.796425,2.0
2025-11-18,10,4.148125,3.839575,7.33375,20.0,30.0,30.0,60.0,100.0,green_box_midline,1,1,6,2,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.618 | L6=green_box_midline::green_mid_1 | L7=prior_hlc::previous_low | L8=red_box_quarter::red_box_3_25pct | L9=red_box_quarter::red_box_3_75pct | L10=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_midline | L3=green_box_edge | L4=green_box_midline | L5=prior_range_fraction | L6=green_box_midline | L7=prior_hlc | L8=red_box_quarter | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=green | L7=neutral | L8=red | L9=red | L10=red,L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.618 | L6=green_box_midline::green_mid_1 | L7=prior_hlc::previous_low,L4=green_box_midline | L5=prior_range_fraction | L6=green_box_midline | L7=prior_hlc,1.14725,75.0,100.0,BOX_INTERNAL_TEMPLATE,b000a0d987,5cc7f5ce28,1f04f22436,442c083225,,,,
2025-11-19,9,1.96,2.695556,7.02,33.333333,55.555556,66.666667,66.666667,100.0,green_box_quarter,2,0,5,2,L1=green_box_quarter::green_box_4_75pct | L2=green_box_quarter::green_box_4_25pct | L3=green_box_midline::green_mid_3 | L4=green_box_edge::green_edge_2 | L5=prior_range_fraction::prev_range_0.875 | L6=green_box_quarter::green_box_1_75pct | L7=prior_range_fraction::prev_range_0.125 | L8=red_box_edge::red_edge_2 | L9=red_box_midline::red_mid_3,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_midline | L4=green_box_edge | L5=prior_range_fraction | L6=green_box_quarter | L7=prior_range_fraction | L8=red_box_edge | L9=red_box_midline,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=green | L7=neutral | L8=red | L9=red,L4=green_box_edge::green_edge_2 | L5=prior_range_fraction::prev_range_0.875 | L6=green_box_quarter::green_box_1_75pct | L7=prior_range_fraction::prev_range_0.125,L4=green_box_edge | L5=prior_range_fraction | L6=green_box_quarter | L7=prior_range_fraction,0.74,75.0,75.0,BOX_INTERNAL_TEMPLATE,63a6c6bfa0,7c46d0cbe0,ed33c9c0bb,a2451d0664,,,,
2025-11-20,8,1.67375,2.321875,5.3775,25.0,62.5,62.5,87.5,100.0,green_box_edge,1,0,4,3,L1=green_box_edge::green_edge_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=green_box_edge::green_edge_1 | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct | L8=red_box_edge::red_edge_3,L1=green_box_edge | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_edge | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=red | L7=red | L8=red,L4=green_box_edge::green_edge_1 | L5=prior_range_fraction::prev_range_0.25 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct,L4=green_box_edge | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter,0.98625,100.0,100.0,BOX_INTERNAL_TEMPLATE,e5d161cc67,115cbcfa45,b4025596c3,16bafa61e2,,,,
2025-11-21,9,0.98,2.069167,5.19,55.555556,55.555556,66.666667,77.777778,100.0,prior_hlc,0,2,5,2,L1=green_box_midline::green_mid_4 | L2=green_box_quarter::green_box_3_75pct | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=prior_hlc::previous_pivot_hlc3 | L6=red_box_quarter::red_box_2_25pct | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_75pct | L9=red_box_midline::red_mid_4,L1=green_box_midline | L2=green_box_quarter | L3=green_box_edge | L4=prior_hlc | L5=prior_hlc | L6=red_box_quarter | L7=red_box_edge | L8=red_box_quarter | L9=red_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=red | L7=red | L8=red | L9=red,L4=prior_hlc::previous_high | L5=prior_hlc::previous_pivot_hlc3 | L6=red_box_quarter::red_box_2_25pct | L7=red_box_edge::red_edge_2,L4=prior_hlc | L5=prior_hlc | L6=red_box_quarter | L7=red_box_edge,0.715,75.0,100.0,BOX_INTERNAL_TEMPLATE,1f87879d79,4e9d45e7b0,27926d413a,660638843e,,,,
2025-11-24,9,3.13875,3.466111,6.525,11.111111,44.444444,44.444444,66.666667,100.0,green_box_quarter,1,0,5,3,L1=green_box_midline::green_mid_4 | L2=green_box_edge::green_edge_3 | L3=green_box_quarter::green_box_3_25pct | L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.75 | L6=red_box_edge::red_edge_1 | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_edge::red_edge_3,L1=green_box_midline | L2=green_box_edge | L3=green_box_quarter | L4=green_box_quarter | L5=prior_range_fraction | L6=red_box_edge | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=red | L7=red | L8=red | L9=red,L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.75 | L6=red_box_edge::red_edge_1 | L7=red_box_quarter::red_box_2_75pct,L4=green_box_quarter | L5=prior_range_fraction | L6=red_box_edge | L7=red_box_quarter,3.283125,50.0,75.0,BOX_INTERNAL_TEMPLATE,d2ac30c150,6c554add36,554b6628bf,ead909b96c,,,,
2025-11-25,10,3.10625,2.903755,6.0975,30.0,30.0,50.0,90.0,100.0,red_box_midline,1,1,5,3,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=red_box_midline::red_mid_1 | L6=prior_range_fraction::prev_range_0.382 | L7=red_box_midline::red_mid_2 | L8=red_box_edge::red_edge_2 | L9=red_box_midline::red_mid_3 | L10=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_midline | L3=green_box_edge | L4=prior_hlc | L5=red_box_midline | L6=prior_range_fraction | L7=red_box_midline | L8=red_box_edge | L9=red_box_midline | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=prior_hlc::previous_high | L5=red_box_midline::red_mid_1 | L6=prior_range_fraction::prev_range_0.382 | L7=red_box_midline::red_mid_2,L4=prior_hlc | L5=red_box_midline | L6=prior_range_fraction | L7=red_box_midline,1.805,75.0,100.0,BOX_INTERNAL_TEMPLATE,fcf5fa69dc,5719e91363,b8adeff05f,2e22f2d854,,,,
2025-11-26,10,2.9425,4.6045,21.01,10.0,30.0,50.0,90.0,90.0,red_box_edge,1,1,4,4,L1=green_box_edge::green_edge_4 | L2=green_box_quarter::green_box_4_25pct | L3=green_box_midline::green_mid_3 | L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.75 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_edge::red_edge_3 | L9=red_box_quarter::red_box_4_75pct | L10=red_box_edge::red_edge_4,L1=green_box_edge | L2=green_box_quarter | L3=green_box_midline | L4=green_box_quarter | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge | L8=red_box_edge | L9=red_box_quarter | L10=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.75 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=green_box_quarter | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge,1.8275,100.0,100.0,BOX_INTERNAL_TEMPLATE,09d1e7b338,d4568b0e00,72c8c0f8ed,3eaa2a1a81,T_focus_l4_l7_family_3eaa2a1a,BOX_INTERNAL_TEMPLATE,55.796425,2.0
